region_id,dimension,goal,score
509,future,TR,63.7
510,future,TR,100
511,future,TR,59.7
512,future,TR,89.3
513,future,TR,82.7
514,future,TR,97.3
515,future,TR,99.7
516,future,TR,98.4
517,future,TR,99.6
0,pressures,TR,21.9
1,pressures,TR,12.7
2,pressures,TR,13
3,pressures,TR,16.6
4,pressures,TR,18.5
5,pressures,TR,10.7
6,pressures,TR,10.9
7,pressures,TR,14
8,pressures,TR,16
9,pressures,TR,19.4
10,pressures,TR,21.4
11,pressures,TR,23.6
12,pressures,TR,23.9
13,pressures,TR,25.8
14,pressures,TR,23.1
15,pressures,TR,23.4
16,pressures,TR,25.3
17,pressures,TR,32.1
18,pressures,TR,30
19,pressures,TR,45.9
20,pressures,TR,18.8
21,pressures,TR,27.8
22,pressures,TR,43.6
23,pressures,TR,26.8
24,pressures,TR,28.5
25,pressures,TR,24.4
26,pressures,TR,15.1
27,pressures,TR,30.6
28,pressures,TR,26.5
29,pressures,TR,12.7
30,pressures,TR,12.4
31,pressures,TR,18.2
32,pressures,TR,16.2
33,pressures,TR,41.2
34,pressures,TR,22
35,pressures,TR,26.6
36,pressures,TR,26.3
37,pressures,TR,17.8
38,pressures,TR,17.6
39,pressures,TR,25.2
40,pressures,TR,25
41,pressures,TR,19.7
42,pressures,TR,19.4
301,pressures,TR,17.8
302,pressures,TR,17.3
303,pressures,TR,23.4
304,pressures,TR,30.4
305,pressures,TR,42.6
306,pressures,TR,26.8
307,pressures,TR,29.1
308,pressures,TR,22.4
309,pressures,TR,19
501,pressures,TR,12.9
502,pressures,TR,16.6
503,pressures,TR,10.8
504,pressures,TR,15.2
505,pressures,TR,20.9
506,pressures,TR,24.6
507,pressures,TR,27
508,pressures,TR,35.9
509,pressures,TR,27
510,pressures,TR,15.1
511,pressures,TR,28.2
512,pressures,TR,14.3
513,pressures,TR,27.6
514,pressures,TR,26.4
515,pressures,TR,17.7
516,pressures,TR,25.1
517,pressures,TR,19.6
0,resilience,TR,75.5
1,resilience,TR,83.3
2,resilience,TR,69.9
3,resilience,TR,68.7
4,resilience,TR,67.4
5,resilience,TR,80.8
6,resilience,TR,69
7,resilience,TR,80.1
8,resilience,TR,79.7
9,resilience,TR,79.9
10,resilience,TR,78.9
11,resilience,TR,80.9
12,resilience,TR,68.8
13,resilience,TR,76.5
14,resilience,TR,68.6
15,resilience,TR,67
16,resilience,TR,70.2
17,resilience,TR,62.3
18,resilience,TR,70.1
19,resilience,TR,34.7
20,resilience,TR,81.9
21,resilience,TR,69.3
22,resilience,TR,53.7
23,resilience,TR,75.3
24,resilience,TR,73.9
25,resilience,TR,76.6
26,resilience,TR,76.3
27,resilience,TR,71.2
28,resilience,TR,74.7
29,resilience,TR,81.2
30,resilience,TR,78.2
31,resilience,TR,73.6
32,resilience,TR,80.6
33,resilience,TR,48.2
34,resilience,TR,73.9
35,resilience,TR,80.9
36,resilience,TR,82.6
37,resilience,TR,83.8
38,resilience,TR,83.9
39,resilience,TR,82.3
40,resilience,TR,83.9
41,resilience,TR,84.1
42,resilience,TR,84.6
301,resilience,TR,80.1
302,resilience,TR,69.5
303,resilience,TR,76.4
304,resilience,TR,65.6
305,resilience,TR,49.2
306,resilience,TR,75.3
307,resilience,TR,73.2
308,resilience,TR,74.5
309,resilience,TR,82.7
501,resilience,TR,73.7
502,resilience,TR,68.7
503,resilience,TR,75
504,resilience,TR,79.8
505,resilience,TR,79.2
506,resilience,TR,74.9
507,resilience,TR,65.8
508,resilience,TR,57.1
509,resilience,TR,73.4
510,resilience,TR,76.3
511,resilience,TR,73.2
512,resilience,TR,78.2
513,resilience,TR,66
514,resilience,TR,82.3
515,resilience,TR,83.8
516,resilience,TR,83.3
517,resilience,TR,84.4
0,score,TR,75.6
1,score,TR,98.8
2,score,TR,54.9
3,score,TR,54.5
4,score,TR,37.5
5,score,TR,98.8
6,score,TR,55
7,score,TR,55.6
8,score,TR,38.4
9,score,TR,55.2
10,score,TR,38
11,score,TR,98.8
12,score,TR,53.9
13,score,TR,37.6
14,score,TR,98.8
15,score,TR,53.8
16,score,TR,37.3
17,score,TR,27.9
18,score,TR,28.3
19,score,TR,NA
20,score,TR,98.8
21,score,TR,28.4
22,score,TR,NA
23,score,TR,19.4
24,score,TR,52.1
25,score,TR,60
26,score,TR,98.8
27,score,TR,51.7
28,score,TR,59.6
29,score,TR,98.8
30,score,TR,89.8
31,score,TR,60.3
32,score,TR,89.7
33,score,TR,NA
34,score,TR,60
35,score,TR,98.8
36,score,TR,88.6
37,score,TR,98.8
38,score,TR,89.9
39,score,TR,98.8
40,score,TR,88.9
41,score,TR,98.8
42,score,TR,89.8
301,score,TR,98.8
302,score,TR,54.5
303,score,TR,37.7
304,score,TR,28.1
305,score,TR,NA
306,score,TR,19.4
307,score,TR,52
308,score,TR,60
309,score,TR,89.6
501,score,TR,67.5
502,score,TR,54.3
503,score,TR,77.2
504,score,TR,44.9
505,score,TR,42.3
506,score,TR,58.3
507,score,TR,58.3
508,score,TR,28.3
509,score,TR,61.4
510,score,TR,98.8
511,score,TR,56.2
512,score,TR,85.1
513,score,TR,75.9
514,score,TR,90.4
515,score,TR,94.6
516,score,TR,92.8
517,score,TR,94.6
0,status,TR,71.8
1,status,TR,97.7
2,status,TR,49.4
3,status,TR,49.4
4,status,TR,35
5,status,TR,97.7
6,status,TR,49.4
7,status,TR,49.4
8,status,TR,35
9,status,TR,49.4
10,status,TR,35
11,status,TR,97.7
12,status,TR,49.4
13,status,TR,35
14,status,TR,97.7
15,status,TR,49.4
16,status,TR,35
17,status,TR,26.4
18,status,TR,26.4
19,status,TR,NA
20,status,TR,97.7
21,status,TR,26.4
22,status,TR,NA
23,status,TR,18
24,status,TR,48.7
25,status,TR,55.9
26,status,TR,97.7
27,status,TR,48.7
28,status,TR,55.9
29,status,TR,97.7
30,status,TR,80.5
31,status,TR,55.9
32,status,TR,80.5
33,status,TR,NA
34,status,TR,55.9
35,status,TR,97.7
36,status,TR,80.5
37,status,TR,97.7
38,status,TR,80.5
39,status,TR,97.7
40,status,TR,80.5
41,status,TR,97.7
42,status,TR,80.5
301,status,TR,97.7
302,status,TR,49.4
303,status,TR,35
304,status,TR,26.4
305,status,TR,NA
306,status,TR,18
307,status,TR,48.7
308,status,TR,55.9
309,status,TR,80.5
501,status,TR,63.3
502,status,TR,49.3
503,status,TR,73.9
504,status,TR,40.5
505,status,TR,38.7
506,status,TR,55.4
507,status,TR,56.4
508,status,TR,26.4
509,status,TR,59.1
510,status,TR,97.7
511,status,TR,52.8
512,status,TR,81
513,status,TR,69.1
514,status,TR,83.5
515,status,TR,89.6
516,status,TR,87.3
517,status,TR,89.7
0,trend,TR,0.02
1,trend,TR,0.037
2,trend,TR,0.049
3,trend,TR,0.049
4,trend,TR,-0.028
5,trend,TR,0.037
6,trend,TR,0.049
7,trend,TR,0.049
8,trend,TR,-0.028
9,trend,TR,0.049
10,trend,TR,-0.028
11,trend,TR,0.037
12,trend,TR,0.049
13,trend,TR,-0.028
14,trend,TR,0.037
15,trend,TR,0.049
16,trend,TR,-0.028
17,trend,TR,0.023
18,trend,TR,0.023
19,trend,TR,NA
20,trend,TR,0.037
21,trend,TR,0.023
22,trend,TR,NA
23,trend,TR,-0.001
24,trend,TR,-0.016
25,trend,TR,-0.038
26,trend,TR,0.037
27,trend,TR,-0.016
28,trend,TR,-0.038
29,trend,TR,0.037
30,trend,TR,0.023
31,trend,TR,-0.038
32,trend,TR,0.023
33,trend,TR,NA
34,trend,TR,-0.038
35,trend,TR,0.037
36,trend,TR,0.023
37,trend,TR,0.037
38,trend,TR,0.023
39,trend,TR,0.037
40,trend,TR,0.023
41,trend,TR,0.037
42,trend,TR,0.023
301,trend,TR,0.037
302,trend,TR,0.049
303,trend,TR,-0.028
304,trend,TR,0.023
305,trend,TR,NA
306,trend,TR,-0.001
307,trend,TR,-0.016
308,trend,TR,-0.038
309,trend,TR,0.023
501,trend,TR,0.046
502,trend,TR,0.048
503,trend,TR,0.043
504,trend,TR,0.001
505,trend,TR,-0.009
506,trend,TR,0.015
507,trend,TR,0.029
508,trend,TR,0.023
509,trend,TR,0.008
510,trend,TR,0.037
511,trend,TR,-0.028
512,trend,TR,0.011
513,trend,TR,-0.005
514,trend,TR,0.026
515,trend,TR,0.03
516,trend,TR,0.029
517,trend,TR,0.031
0,future,TRA,87.7
1,future,TRA,100
2,future,TRA,100
3,future,TRA,100
4,future,TRA,97.1
5,future,TRA,100
6,future,TRA,100
7,future,TRA,100
8,future,TRA,100
9,future,TRA,100
10,future,TRA,100
11,future,TRA,100
12,future,TRA,100
13,future,TRA,99.6
14,future,TRA,100
15,future,TRA,100
16,future,TRA,97.9
17,future,TRA,49.7
18,future,TRA,51
19,future,TRA,0
20,future,TRA,100
21,future,TRA,50.8
22,future,TRA,0
23,future,TRA,100
24,future,TRA,73
25,future,TRA,94.5
26,future,TRA,100
27,future,TRA,72.4
28,future,TRA,94
29,future,TRA,100
30,future,TRA,100
31,future,TRA,93.7
32,future,TRA,100
33,future,TRA,0
34,future,TRA,93.8
35,future,TRA,100
36,future,TRA,NA
37,future,TRA,100
38,future,TRA,100
39,future,TRA,100
40,future,TRA,100
41,future,TRA,100
42,future,TRA,100
301,future,TRA,100
302,future,TRA,100
303,future,TRA,99.5
304,future,TRA,50.3
305,future,TRA,0
306,future,TRA,100
307,future,TRA,72.8
308,future,TRA,93.9
309,future,TRA,100
501,future,TRA,100
502,future,TRA,100
503,future,TRA,100
504,future,TRA,100
505,future,TRA,100
506,future,TRA,99.9
507,future,TRA,79.2
508,future,TRA,32.2
509,future,TRA,72.2
510,future,TRA,100
511,future,TRA,84.7
512,future,TRA,98.1
513,future,TRA,59
514,future,TRA,100
515,future,TRA,100
516,future,TRA,100
517,future,TRA,100
0,pressures,TRA,21.9
1,pressures,TRA,15.1
2,pressures,TRA,15.6
3,pressures,TRA,15.6
4,pressures,TRA,19.5
5,pressures,TRA,15.1
6,pressures,TRA,15.6
7,pressures,TRA,15.6
8,pressures,TRA,19.5
9,pressures,TRA,15.6
10,pressures,TRA,19.5
11,pressures,TRA,15.1
12,pressures,TRA,15.6
13,pressures,TRA,19.5
14,pressures,TRA,15.1
15,pressures,TRA,15.6
16,pressures,TRA,19.5
17,pressures,TRA,33
18,pressures,TRA,33
19,pressures,TRA,64.7
20,pressures,TRA,15.1
21,pressures,TRA,33
22,pressures,TRA,64.7
23,pressures,TRA,31
24,pressures,TRA,34.5
25,pressures,TRA,26.3
26,pressures,TRA,15.1
27,pressures,TRA,34.5
28,pressures,TRA,26.3
29,pressures,TRA,15.1
30,pressures,TRA,14.6
31,pressures,TRA,26.3
32,pressures,TRA,14.6
33,pressures,TRA,64.7
34,pressures,TRA,26.3
35,pressures,TRA,15.1
36,pressures,TRA,14.6
37,pressures,TRA,15.1
38,pressures,TRA,14.6
39,pressures,TRA,15.1
40,pressures,TRA,14.6
41,pressures,TRA,15.1
42,pressures,TRA,14.6
301,pressures,TRA,15.1
302,pressures,TRA,15.6
303,pressures,TRA,19.5
304,pressures,TRA,33
305,pressures,TRA,64.7
306,pressures,TRA,31
307,pressures,TRA,34.5
308,pressures,TRA,26.3
309,pressures,TRA,14.6
501,pressures,TRA,15.5
502,pressures,TRA,15.6
503,pressures,TRA,15.4
504,pressures,TRA,18
505,pressures,TRA,18.5
506,pressures,TRA,17
507,pressures,TRA,22.8
508,pressures,TRA,44.7
509,pressures,TRA,31.5
510,pressures,TRA,15.1
511,pressures,TRA,29.8
512,pressures,TRA,18.3
513,pressures,TRA,37.5
514,pressures,TRA,14.7
515,pressures,TRA,14.9
516,pressures,TRA,14.8
517,pressures,TRA,14.9
0,resilience,TRA,75.5
1,resilience,TRA,83.3
2,resilience,TRA,69.9
3,resilience,TRA,68.7
4,resilience,TRA,67.4
5,resilience,TRA,80.8
6,resilience,TRA,69
7,resilience,TRA,80.1
8,resilience,TRA,79.7
9,resilience,TRA,79.9
10,resilience,TRA,78.9
11,resilience,TRA,80.9
12,resilience,TRA,68.8
13,resilience,TRA,76.5
14,resilience,TRA,68.6
15,resilience,TRA,67
16,resilience,TRA,70.2
17,resilience,TRA,62.3
18,resilience,TRA,70.1
19,resilience,TRA,34.7
20,resilience,TRA,81.9
21,resilience,TRA,69.3
22,resilience,TRA,53.7
23,resilience,TRA,75.3
24,resilience,TRA,73.9
25,resilience,TRA,76.6
26,resilience,TRA,76.3
27,resilience,TRA,71.2
28,resilience,TRA,74.7
29,resilience,TRA,81.2
30,resilience,TRA,78.2
31,resilience,TRA,73.6
32,resilience,TRA,80.6
33,resilience,TRA,48.2
34,resilience,TRA,73.9
35,resilience,TRA,80.9
36,resilience,TRA,82.6
37,resilience,TRA,83.8
38,resilience,TRA,83.9
39,resilience,TRA,82.3
40,resilience,TRA,83.9
41,resilience,TRA,84.1
42,resilience,TRA,84.6
301,resilience,TRA,80.1
302,resilience,TRA,69.5
303,resilience,TRA,76.4
304,resilience,TRA,65.6
305,resilience,TRA,49.2
306,resilience,TRA,75.3
307,resilience,TRA,73.2
308,resilience,TRA,74.5
309,resilience,TRA,82.7
501,resilience,TRA,73.7
502,resilience,TRA,68.7
503,resilience,TRA,75
504,resilience,TRA,79.8
505,resilience,TRA,79.2
506,resilience,TRA,74.9
507,resilience,TRA,65.8
508,resilience,TRA,57.1
509,resilience,TRA,73.4
510,resilience,TRA,76.3
511,resilience,TRA,73.2
512,resilience,TRA,78.2
513,resilience,TRA,66
514,resilience,TRA,82.3
515,resilience,TRA,83.8
516,resilience,TRA,83.3
517,resilience,TRA,84.4
0,score,TRA,84
1,score,TRA,97.1
2,score,TRA,97.9
3,score,TRA,97.9
4,score,TRA,90.5
5,score,TRA,97.1
6,score,TRA,97.9
7,score,TRA,97.9
8,score,TRA,91.9
9,score,TRA,97.9
10,score,TRA,91.9
11,score,TRA,97.1
12,score,TRA,97.9
13,score,TRA,91.7
14,score,TRA,97.1
15,score,TRA,97.9
16,score,TRA,90.9
17,score,TRA,49
18,score,TRA,49.6
19,score,TRA,0
20,score,TRA,97.1
21,score,TRA,49.6
22,score,TRA,0
23,score,TRA,94.5
24,score,TRA,70
25,score,TRA,88.2
26,score,TRA,97.1
27,score,TRA,69.7
28,score,TRA,88
29,score,TRA,97.1
30,score,TRA,92.7
31,score,TRA,87.8
32,score,TRA,92.7
33,score,TRA,0
34,score,TRA,87.9
35,score,TRA,97.1
36,score,TRA,NA
37,score,TRA,97.1
38,score,TRA,92.7
39,score,TRA,97.1
40,score,TRA,92.7
41,score,TRA,97.1
42,score,TRA,92.7
301,score,TRA,97.1
302,score,TRA,97.9
303,score,TRA,91.7
304,score,TRA,49.3
305,score,TRA,0
306,score,TRA,94.5
307,score,TRA,69.9
308,score,TRA,87.9
309,score,TRA,92.7
501,score,TRA,97.7
502,score,TRA,97.8
503,score,TRA,97.5
504,score,TRA,94.2
505,score,TRA,93.4
506,score,TRA,95.3
507,score,TRA,77.1
508,score,TRA,31.4
509,score,TRA,69.4
510,score,TRA,97.1
511,score,TRA,80.1
512,score,TRA,93.3
513,score,TRA,55
514,score,TRA,97.1
515,score,TRA,95.1
516,score,TRA,94.5
517,score,TRA,95.1
0,status,TRA,80.3
1,status,TRA,94.3
2,status,TRA,95.8
3,status,TRA,95.8
4,status,TRA,83.9
5,status,TRA,94.3
6,status,TRA,95.8
7,status,TRA,95.8
8,status,TRA,83.9
9,status,TRA,95.8
10,status,TRA,83.9
11,status,TRA,94.3
12,status,TRA,95.8
13,status,TRA,83.9
14,status,TRA,94.3
15,status,TRA,95.8
16,status,TRA,83.9
17,status,TRA,48.3
18,status,TRA,48.3
19,status,TRA,0
20,status,TRA,94.3
21,status,TRA,48.3
22,status,TRA,0
23,status,TRA,89
24,status,TRA,67
25,status,TRA,82
26,status,TRA,94.3
27,status,TRA,67
28,status,TRA,82
29,status,TRA,94.3
30,status,TRA,85.5
31,status,TRA,82
32,status,TRA,85.5
33,status,TRA,0
34,status,TRA,82
35,status,TRA,94.3
36,status,TRA,NA
37,status,TRA,94.3
38,status,TRA,85.5
39,status,TRA,94.3
40,status,TRA,85.5
41,status,TRA,94.3
42,status,TRA,85.5
301,status,TRA,94.3
302,status,TRA,95.8
303,status,TRA,83.9
304,status,TRA,48.3
305,status,TRA,0
306,status,TRA,89
307,status,TRA,67
308,status,TRA,82
309,status,TRA,85.5
501,status,TRA,95.4
502,status,TRA,95.7
503,status,TRA,95.1
504,status,TRA,88.4
505,status,TRA,86.9
506,status,TRA,90.7
507,status,TRA,75
508,status,TRA,30.5
509,status,TRA,66.7
510,status,TRA,94.3
511,status,TRA,75.5
512,status,TRA,88.4
513,status,TRA,51
514,status,TRA,94.3
515,status,TRA,90.1
516,status,TRA,88.9
517,status,TRA,90.2
0,trend,TRA,-0.025
1,trend,TRA,-0.02
2,trend,TRA,-0.01
3,trend,TRA,-0.01
4,trend,TRA,0
5,trend,TRA,-0.02
6,trend,TRA,-0.01
7,trend,TRA,-0.01
8,trend,TRA,0
9,trend,TRA,-0.01
10,trend,TRA,0
11,trend,TRA,-0.02
12,trend,TRA,-0.01
13,trend,TRA,0
14,trend,TRA,-0.02
15,trend,TRA,-0.01
16,trend,TRA,0
17,trend,TRA,-0.1
18,trend,TRA,-0.1
19,trend,TRA,0
20,trend,TRA,-0.02
21,trend,TRA,-0.1
22,trend,TRA,0
23,trend,TRA,-0.02
24,trend,TRA,-0.06
25,trend,TRA,-0.02
26,trend,TRA,-0.02
27,trend,TRA,-0.06
28,trend,TRA,-0.02
29,trend,TRA,-0.02
30,trend,TRA,-0.01
31,trend,TRA,-0.02
32,trend,TRA,-0.01
33,trend,TRA,0
34,trend,TRA,-0.02
35,trend,TRA,-0.02
36,trend,TRA,NA
37,trend,TRA,-0.02
38,trend,TRA,-0.01
39,trend,TRA,-0.02
40,trend,TRA,-0.01
41,trend,TRA,-0.02
42,trend,TRA,-0.01
301,trend,TRA,-0.02
302,trend,TRA,-0.01
303,trend,TRA,0
304,trend,TRA,-0.1
305,trend,TRA,0
306,trend,TRA,-0.02
307,trend,TRA,-0.06
308,trend,TRA,-0.02
309,trend,TRA,-0.01
501,trend,TRA,-0.013
502,trend,TRA,-0.01
503,trend,TRA,-0.015
504,trend,TRA,-0.004
505,trend,TRA,-0.003
506,trend,TRA,-0.008
507,trend,TRA,-0.05
508,trend,TRA,-0.063
509,trend,TRA,-0.041
510,trend,TRA,-0.02
511,trend,TRA,-0.037
512,trend,TRA,-0.018
513,trend,TRA,-0.009
514,trend,TRA,-0.02
515,trend,TRA,-0.015
516,trend,TRA,-0.014
517,trend,TRA,-0.015
